Entity,Code,Year,"GDP per capita, PPP (constant 2021 international $)",Continent,yoy_growth,growth_3y,growth_5y,growth_10y,cagr_5y,ma_3y,ma_5y,ma_10y,trend_vs_ma3,trend_vs_ma5,trend_vs_ma10,ma5_slope,volatility_5y,cv_growth_5y,gdp_volatility_5y,risk_adjusted_performance,max_drawdown_5y,in_recession,in_recovery,economic_phase,crisis_year,years_since_recession,world_avg_gdp,continent_avg_gdp,gdp_vs_world,gdp_vs_continent,world_avg_growth,growth_vs_world,world_percentile,continent_percentile,income_classification
Tanzania,TZA,2012,2822.485,Africa,1.539,10.218,16.458,42.36,3.094,2752.332,2662.213,2453.696,2.549,6.02,15.03,84.447,1.177,37.976,139.978,2.631,-11.664,False,False,stable,False,0,24092.886,6761.483,-88.285,-58.256,2.044,-0.505,12.264,44.0,Low Income
Tanzania,TZA,2013,2924.863,Africa,3.627,10.172,17.311,41.995,3.245,2842.352,2748.534,2540.199,2.903,6.415,15.143,83.047,1.189,36.585,142.792,2.731,-12.447,False,False,growth,False,0,24184.98,6682.754,-87.906,-56.233,1.543,2.084,12.207,43.137,Low Income
Tanzania,TZA,2014,3027.569,Africa,3.511,8.917,18.227,40.475,3.405,2924.973,2841.886,2627.431,3.508,6.534,15.229,89.836,1.151,33.76,141.956,2.96,-12.312,False,False,growth,False,0,24398.764,6698.214,-87.591,-54.8,1.854,1.658,12.676,43.137,Lower Middle Income
Tanzania,TZA,2015,3111.445,Africa,2.77,10.238,17.201,38.097,3.225,3021.292,2933.214,2713.266,2.984,6.076,14.675,92.34,1.171,36.241,138.351,2.757,-10.662,False,False,stable,False,0,24529.067,6667.517,-87.315,-53.334,1.521,1.249,13.146,45.098,Lower Middle Income
Tanzania,TZA,2016,3214.247,Africa,3.304,9.894,15.633,37.708,2.948,3117.753,3020.122,2801.281,3.095,6.428,14.742,89.118,0.855,28.972,153.472,3.448,-12.188,False,False,growth,False,0,24834.897,6691.153,-87.058,-51.963,1.784,1.52,13.146,45.098,Lower Middle Income
Tanzania,TZA,2017,3319.377,Africa,3.271,9.638,17.605,36.96,3.296,3215.023,3119.5,2890.857,3.246,6.407,14.823,93.143,0.329,9.981,154.376,9.989,-11.885,False,False,growth,False,0,25301.11,6803.861,-86.881,-51.213,2.099,1.172,12.676,43.137,Lower Middle Income
Tanzania,TZA,2018,3392.689,Africa,2.209,9.039,15.995,36.074,3.012,3308.771,3213.065,2980.8,2.536,5.59,13.818,96.472,0.526,17.448,148.58,5.72,-10.762,False,False,stable,False,0,25773.885,6866.433,-86.837,-50.59,1.983,0.226,12.207,43.137,Lower Middle Income
Tanzania,TZA,2019,3484.633,Africa,2.71,8.412,15.097,36.075,2.852,3398.899,3304.478,3073.182,2.522,5.452,13.388,92.489,0.453,15.875,146.511,6.285,-10.71,False,False,stable,False,0,26131.821,6884.267,-86.665,-49.383,1.808,0.902,13.146,45.098,Lower Middle Income
Tanzania,TZA,2020,3449.822,Africa,-0.999,3.93,10.875,29.946,2.086,3442.381,3372.153,3152.684,0.216,2.303,9.425,79.544,1.789,85.255,108.196,1.172,-7.759,False,False,stable,False,0,24296.883,6341.948,-85.801,-45.603,-5.789,4.79,15.023,50.98,Lower Middle Income
Tanzania,TZA,2021,3493.083,Africa,1.254,2.959,8.675,25.664,1.678,3475.846,3427.92,3224.021,0.496,1.901,8.346,61.721,1.675,99.206,72.397,1.007,-4.973,False,False,stable,False,0,25822.605,6522.318,-86.473,-46.444,4.844,-3.59,14.554,49.02,Lower Middle Income
Tanzania,TZA,2022,3546.981,Africa,1.543,1.789,6.857,25.669,1.335,3496.629,3473.441,3296.471,1.44,2.117,7.599,50.644,1.427,106.265,57.004,0.94,-4.35,False,False,stable,False,0,26398.355,6619.55,-86.564,-46.417,3.104,-1.561,14.151,47.059,Lower Middle Income
Tanzania,TZA,2023,3620.794,Africa,2.081,4.956,6.723,23.794,1.31,3553.619,3519.062,3366.064,1.89,2.891,7.568,45.571,1.409,106.933,66.677,0.935,-4.722,False,False,stable,False,0,26897.137,6735.96,-86.538,-46.247,2.098,-0.017,14.563,47.059,Lower Middle Income
Thailand,THA,1990,8701.645,Asia,,,,,,8701.645,8701.645,8701.645,0.0,0.0,0.0,,,,,,,False,False,stable,False,0,16421.927,18705.978,-47.012,-53.482,,,48.744,54.762,Lower Middle Income
Thailand,THA,1991,9293.7,Asia,6.804,,,,,8997.672,8997.672,8997.672,3.29,3.29,3.29,,,,418.646,,,False,False,growth,False,0,16105.559,18319.506,-42.295,-49.269,-1.126,7.93,52.0,59.524,Lower Middle Income
Thailand,THA,1992,9886.548,Asia,6.379,,,,,9293.964,9293.964,9293.964,6.376,6.376,6.376,296.16,0.3,4.558,592.452,21.865,,False,False,growth,False,0,16042.165,18568.832,-38.371,-46.757,-0.726,7.105,53.0,64.286,Lower Middle Income
Thailand,THA,1993,10538.441,Asia,6.594,21.109,,,,9906.23,9605.084,9605.084,6.382,9.717,9.717,303.706,0.212,3.223,788.15,30.883,,False,False,growth,False,0,16063.7,18817.973,-34.396,-43.998,-0.146,6.74,56.0,66.667,Upper Middle Income
Thailand,THA,1994,11214.638,Asia,6.416,20.669,,,,10546.542,9926.994,9926.994,6.335,12.971,12.971,316.515,0.194,2.97,991.977,33.502,-22.408,False,False,growth,False,0,16231.993,18592.98,-30.91,-39.683,0.284,6.132,58.706,67.442,Upper Middle Income
Thailand,THA,1995,11953.495,Asia,6.588,20.907,37.371,,6.556,11235.525,10577.364,10264.744,6.39,13.01,16.452,486.14,0.169,2.583,1051.949,38.485,-22.251,False,False,growth,False,0,16509.588,18901.204,-27.597,-36.758,2.393,4.195,60.396,69.767,Upper Middle Income
Thailand,THA,1996,12455.886,Asia,4.203,18.195,34.025,,6.032,11874.673,11209.802,10577.765,4.895,11.116,17.755,641.404,1.029,17.055,1037.732,5.858,-20.628,False,False,growth,False,0,16825.344,19149.791,-25.97,-34.955,2.884,1.319,60.891,69.767,Upper Middle Income
Thailand,THA,1997,11952.424,Asia,-4.042,6.579,20.896,,3.868,12120.602,11622.977,10749.597,-1.388,2.834,11.19,522.806,4.582,115.938,750.745,0.862,-15.394,False,False,stable,False,0,17646.345,19913.114,-32.267,-39.977,3.924,-7.966,58.824,67.442,Upper Middle Income
Thailand,THA,1998,10896.766,Asia,-8.832,-8.84,3.4,,0.671,11768.359,11694.642,10765.949,-7.406,-6.823,1.215,242.42,6.943,801.093,628.482,0.125,-12.517,True,False,recession,False,0,17930.839,19603.293,-39.229,-44.414,2.035,-10.868,54.412,62.791,Upper Middle Income
Thailand,THA,1999,11252.987,Asia,3.269,-9.657,0.342,,0.068,11367.392,11702.312,10814.653,-1.006,-3.84,4.053,39.667,6.439,2714.1,621.353,0.037,-12.517,False,True,recovery,False,1,18258.355,19673.618,-38.368,-42.802,1.717,1.552,55.392,62.791,Upper Middle Income
Thailand,THA,2000,11622.111,Asia,3.28,-2.764,-2.772,33.562,-0.561,11257.288,11636.035,11106.7,3.241,-0.12,4.641,-29.304,5.757,1356.438,605.33,-0.074,-12.517,False,False,growth,False,2,18926.987,19917.693,-38.595,-41.649,3.219,0.061,54.854,63.636,Upper Middle Income
Thailand,THA,2001,11900.895,Asia,2.399,9.215,-4.456,28.053,-0.907,11591.998,11525.037,11367.419,2.665,3.261,4.693,-88.638,5.442,693.056,447.797,-0.144,-8.832,False,False,stable,False,3,19190.346,19716.789,-37.985,-39.641,1.772,0.627,55.34,63.636,Upper Middle Income
Thailand,THA,2002,12511.738,Asia,5.133,11.186,4.68,26.553,0.919,12011.581,11636.899,11629.938,4.164,7.518,7.582,0.432,5.613,534.756,618.555,0.187,-12.908,False,False,growth,False,4,19601.423,19849.783,-36.169,-36.968,1.932,3.201,55.556,65.909,Upper Middle Income
Thailand,THA,2003,13286.832,Asia,6.195,14.324,21.934,26.08,4.046,12566.488,12114.913,11904.777,5.732,9.673,11.609,294.938,1.557,38.406,800.381,2.602,-15.307,False,False,growth,False,5,20061.665,20422.14,-33.77,-34.939,2.558,3.637,54.589,65.909,Upper Middle Income
Thailand,THA,2004,13996.504,Asia,5.341,17.609,24.38,24.806,4.46,13265.025,12663.616,12182.964,5.514,10.525,14.886,513.358,1.572,35.161,981.648,2.842,-16.964,False,False,growth,False,6,20914.556,21520.478,-33.078,-34.962,4.326,1.015,56.039,65.909,Upper Middle Income
Thailand,THA,2005,14457.741,Asia,3.295,15.553,24.399,20.95,4.463,13913.692,13230.742,12433.388,3.91,9.274,16.282,557.915,1.569,35.074,1046.485,2.849,-17.685,False,False,growth,False,7,21513.315,22033.217,-32.796,-34.382,3.588,-0.292,56.522,68.182,Upper Middle Income
Thailand,THA,2006,15050.525,Asia,4.1,13.274,26.465,20.831,4.808,14501.59,13860.668,12692.852,3.785,8.584,18.575,598.526,1.129,23.467,992.422,4.258,-16.868,False,False,growth,False,8,22702.237,22934.075,-33.705,-34.375,4.234,-0.134,55.288,65.909,Upper Middle Income
Thailand,THA,2007,15742.096,Asia,4.595,12.472,25.819,31.706,4.701,15083.454,14506.74,13071.82,4.367,8.516,20.428,637.999,1.117,23.736,945.083,4.209,-15.597,False,False,growth,False,9,23408.29,23139.585,-32.75,-31.969,3.908,0.687,54.808,63.636,Upper Middle Income
Thailand,THA,2008,15891.217,Asia,0.947,9.915,19.601,45.834,3.645,15561.279,15027.617,13571.265,2.12,5.747,17.095,583.474,1.687,46.15,813.136,2.166,-11.923,False,False,stable,False,10,23609.286,23121.283,-32.691,-31.27,2.303,-1.356,53.81,63.636,Upper Middle Income
Thailand,THA,2009,15665.346,Asia,-1.421,4.085,11.923,39.211,2.278,15766.22,15361.385,14012.5,-0.64,1.979,11.796,427.323,2.509,108.923,598.177,0.918,-9.021,False,False,stable,False,11,22804.125,22475.595,-31.305,-30.301,-1.433,0.012,53.555,61.364,Upper Middle Income
Thailand,THA,2010,16729.775,Asia,6.795,6.274,15.715,43.948,2.962,16095.446,15815.792,14523.267,3.941,5.779,15.193,394.088,3.237,107.792,603.066,0.927,-10.037,False,True,recovery,False,12,23393.014,23631.172,-28.484,-29.205,3.046,3.748,54.976,63.636,Upper Middle Income
Thailand,THA,2011,16765.752,Asia,0.215,5.503,11.396,40.878,2.182,16386.958,16158.837,15009.753,2.312,3.756,11.699,398.726,3.372,151.45,543.862,0.66,-6.563,False,False,stable,False,13,23939.923,24661.921,-29.967,-32.018,2.571,-2.355,54.245,61.364,Upper Middle Income
Thailand,THA,2012,17869.002,Asia,6.58,14.067,13.511,42.818,2.567,17121.51,16584.218,15545.479,4.366,7.747,14.947,384.213,3.809,145.195,870.257,0.689,-12.332,False,False,growth,False,14,24092.886,24886.489,-25.833,-28.198,2.044,4.537,56.132,65.909,Upper Middle Income
Thailand,THA,2013,18241.777,Asia,2.086,9.038,14.792,37.292,2.797,17625.51,17054.33,16040.974,3.496,6.963,13.72,447.747,3.716,130.356,1023.671,0.767,-14.124,False,False,stable,False,15,24184.98,24958.987,-24.574,-26.913,1.543,0.543,57.277,65.909,Upper Middle Income
Thailand,THA,2014,18323.963,Asia,0.451,9.294,16.971,30.918,3.185,18144.914,17586.054,16473.719,0.987,4.196,11.231,500.918,3.243,100.532,784.323,0.994,-8.7,False,False,stable,False,16,24398.764,24949.878,-24.898,-26.557,1.854,-1.403,56.338,63.636,Upper Middle Income
Thailand,THA,2015,18811.328,Asia,2.66,5.274,12.442,30.112,2.373,18459.023,18002.364,16909.078,1.909,4.494,11.25,474.017,2.56,106.742,768.466,0.936,-10.874,False,False,stable,False,17,24529.067,25020.621,-23.31,-24.817,1.521,1.139,58.216,65.909,Upper Middle Income
Thailand,THA,2016,19369.92,Asia,2.969,6.184,15.533,28.699,2.93,18835.07,18523.198,17341.018,2.84,4.571,11.7,468.572,2.25,76.305,580.263,1.31,-7.749,False,False,stable,False,18,24834.897,25221.41,-22.005,-23.2,1.784,1.185,58.216,65.909,Upper Middle Income
Thailand,THA,2017,20093.963,Asia,3.738,9.659,12.452,27.645,2.375,19425.07,18968.19,17776.204,3.443,5.935,13.039,482.913,1.233,51.781,773.961,1.93,-9.218,False,False,growth,False,19,25301.11,25435.754,-20.581,-21.001,2.099,1.639,59.624,68.182,Upper Middle Income
Thailand,THA,2018,20879.16,Asia,3.908,10.992,14.458,31.388,2.738,20114.348,19495.667,18274.999,3.802,7.096,14.25,486.234,1.384,50.412,1016.001,1.982,-12.238,False,False,growth,False,20,25773.885,25917.057,-18.991,-19.439,1.983,1.925,59.624,65.909,Upper Middle Income
Thailand,THA,2019,21277.082,Asia,1.906,9.846,16.116,35.823,3.034,20750.068,20086.291,18836.172,2.54,5.928,12.959,559.05,0.818,26.939,1022.913,3.708,-11.589,False,False,stable,False,21,26131.821,26273.375,-18.578,-19.017,1.808,0.098,58.685,65.909,Upper Middle Income
Thailand,THA,2020,19956.547,Asia,-6.206,-0.684,6.088,19.288,1.189,20704.263,20315.334,19158.849,-3.611,-1.766,4.164,409.834,4.25,336.495,760.658,0.297,-8.963,False,False,crisis,True,22,24296.883,24938.803,-17.864,-19.978,-5.789,-0.417,60.563,68.182,Upper Middle Income
Thailand,THA,2021,20245.242,Asia,1.447,-3.036,4.519,20.754,0.888,20492.957,20490.399,19506.798,-1.209,-1.196,3.786,202.054,4.15,433.055,563.974,0.231,-6.206,False,False,stable,False,23,25822.605,26370.153,-21.599,-23.227,4.844,-3.397,58.685,65.909,Upper Middle Income
Thailand,THA,2022,20741.523,Asia,2.451,-2.517,3.223,16.075,0.636,20314.437,20619.911,19794.05,2.102,0.59,4.787,152.288,3.971,566.424,523.044,0.177,-6.206,False,False,stable,False,24,26398.355,26987.188,-21.429,-23.143,3.104,-0.653,57.075,59.091,Upper Middle Income
Thailand,THA,2023,21142.664,Asia,1.934,5.943,1.262,15.902,0.251,20709.81,20672.612,20084.139,2.09,2.274,5.27,91.106,3.658,1194.318,567.115,0.084,-6.206,False,False,stable,False,25,26897.137,28311.921,-21.394,-25.322,2.098,-0.164,56.796,56.098,Upper Middle Income
Togo,TGO,1990,2171.196,Africa,,,,,,2171.196,2171.196,2171.196,0.0,0.0,0.0,,,,,,,False,False,stable,False,0,16421.927,4599.644,-86.779,-52.796,,,13.568,40.816,Low Income
Togo,TGO,1991,2094.811,Africa,-3.518,,,,,2133.004,2133.004,2133.004,-1.791,-1.791,-1.791,,,,54.012,,,False,False,stable,False,0,16105.559,4578.79,-86.993,-54.25,-1.126,-2.392,14.0,44.0,Low Income
Togo,TGO,1992,1955.334,Africa,-6.658,,,,,2073.78,2073.78,2073.78,-5.712,-5.712,-5.712,-48.708,2.22,43.639,109.457,-2.29,,True,False,recession,False,0,16042.165,4504.344,-87.811,-56.59,-0.726,-5.932,11.5,40.0,Low Income
Togo,TGO,1993,1670.484,Africa,-14.568,-23.062,,,,1906.876,1972.956,1972.956,-12.397,-15.331,-15.331,-80.024,5.694,69.033,220.566,-1.448,,True,False,recession,False,0,16063.7,4422.785,-89.601,-62.23,-0.146,-14.422,9.0,34.0,Low Income
Togo,TGO,1994,1913.718,Africa,14.561,-8.645,,,,1846.512,1961.109,1961.109,3.64,-2.417,-2.417,-56.336,12.316,483.749,192.844,-0.207,-23.062,False,True,recovery,False,1,16231.993,4391.06,-88.21,-56.418,0.284,14.276,11.94,40.0,Low Income
Togo,TGO,1995,1975.949,Africa,3.252,1.054,-8.993,,-1.867,1853.384,1922.059,1963.582,6.613,2.804,0.63,-25.448,10.976,791.752,155.896,-0.126,-20.256,False,False,growth,False,2,16509.588,4456.01,-88.032,-55.657,2.393,0.858,12.376,42.0,Low Income
Togo,TGO,1996,2072.083,Africa,4.865,24.041,-1.085,,-0.218,1987.25,1917.514,1979.082,4.269,8.061,4.699,-21.798,11.207,3860.037,149.812,0.026,-19.381,False,False,growth,False,3,16825.344,4613.259,-87.685,-55.084,2.884,1.981,11.386,38.0,Low Income
Togo,TGO,1997,2296.176,Africa,10.815,19.985,17.431,,3.266,2114.736,1985.682,2018.719,8.58,15.637,13.744,31.811,11.223,296.513,228.307,0.337,-27.249,False,False,growth,False,4,17646.345,4835.884,-86.988,-52.518,3.924,6.89,13.235,44.0,Low Income
Togo,TGO,1998,2180.656,Africa,-5.031,10.36,30.54,,5.475,2182.972,2087.717,2036.712,-0.106,4.452,7.067,85.101,7.525,132.2,154.195,0.756,-16.656,False,False,crisis,True,5,17930.839,4902.447,-87.839,-55.519,2.035,-7.066,12.255,42.0,Low Income
Togo,TGO,1999,2172.492,Africa,-0.374,4.846,13.522,,2.569,2216.441,2139.471,2050.29,-1.983,1.543,5.96,76.895,5.917,218.734,121.062,0.457,-13.946,False,False,stable,False,6,18258.355,4941.264,-88.101,-56.034,1.717,-2.092,12.255,40.0,Low Income
Togo,TGO,2000,2096.859,Africa,-3.481,-8.68,6.119,-3.424,1.195,2150.002,2163.653,2042.856,-2.472,-3.087,2.643,37.968,6.499,478.373,87.716,0.209,-9.759,False,False,stable,False,7,18926.987,5034.814,-88.921,-58.353,3.219,-6.701,12.136,40.0,Low Income
Togo,TGO,2001,2059.105,Africa,-1.801,-5.574,-0.626,-1.705,-0.126,2109.485,2161.058,2039.286,-2.388,-4.718,0.972,10.793,6.28,24609.318,91.225,0.004,-10.325,False,False,stable,False,8,19190.346,5180.916,-89.27,-60.256,1.772,-3.572,12.621,40.0,Low Income
Togo,TGO,2002,2084.231,Africa,1.22,-4.063,-9.23,6.592,-1.918,2080.065,2118.668,2052.175,0.2,-1.625,1.562,-22.492,2.469,130.381,54.655,-0.767,-5.574,False,False,stable,False,9,19601.423,5269.126,-89.367,-60.444,1.932,-0.712,12.077,40.0,Low Income
Togo,TGO,2003,2168.651,Africa,4.05,3.424,-0.55,29.822,-0.11,2103.996,2116.268,2101.992,3.073,2.475,3.171,-22.395,2.888,3745.135,51.419,-0.027,-5.219,False,False,growth,False,10,20061.665,5386.136,-89.19,-59.736,2.558,1.492,12.077,40.0,Low Income
Togo,TGO,2004,2093.015,Africa,-3.488,1.647,-3.658,9.369,-0.743,2115.299,2100.372,2119.922,-1.053,-0.35,-1.269,-9.148,3.278,468.383,40.902,-0.213,-5.051,False,False,stable,False,11,20914.556,5630.244,-89.993,-62.826,4.326,-7.814,10.145,36.0,Low Income
Togo,TGO,2005,1944.78,Africa,-7.082,-6.691,-7.253,-1.577,-1.495,2068.815,2069.956,2116.805,-5.995,-6.047,-8.127,-23.156,4.283,301.629,81.03,-0.331,-10.323,True,False,recession,False,0,21513.315,5871.69,-90.96,-66.879,3.588,-10.67,7.246,28.0,Low Income
Togo,TGO,2006,1941.173,Africa,-0.185,-10.489,-5.727,-6.318,-1.173,1992.989,2046.37,2103.714,-2.6,-5.141,-7.726,-27.001,4.308,392.721,99.936,-0.255,-10.489,False,False,stable,False,1,22702.237,6080.572,-91.449,-68.076,4.234,-4.42,7.692,30.0,Low Income
Togo,TGO,2007,1863.283,Africa,-4.013,-10.976,-10.601,-18.853,-2.216,1916.412,2002.18,2060.424,-2.772,-6.937,-9.568,-33.888,4.239,197.78,124.773,-0.505,-14.081,False,False,stable,False,2,23408.29,6336.346,-92.04,-70.594,3.908,-7.921,6.25,26.0,Low Income
Togo,TGO,2008,1883.549,Africa,1.088,-3.148,-13.147,-13.625,-2.78,1896.002,1945.16,2030.714,-0.657,-3.167,-7.247,-50.605,3.249,118.729,89.968,-0.842,-10.976,False,False,stable,False,3,23609.286,6474.829,-92.022,-70.91,2.303,-1.216,6.19,26.0,Low Income
Togo,TGO,2009,1930.78,Africa,2.508,-0.535,-7.751,-11.126,-1.601,1892.538,1912.713,2006.543,2.021,0.945,-3.776,-44.734,3.936,256.048,36.941,-0.39,-4.191,False,False,stable,False,4,22804.125,6378.308,-91.533,-69.729,-1.433,3.941,6.635,28.0,Low Income
Togo,TGO,2010,1988.952,Africa,3.013,6.744,2.271,-5.146,0.45,1934.427,1921.548,1995.752,2.819,3.508,-0.341,-11.806,2.807,582.375,49.63,0.172,-6.318,False,False,growth,False,5,23393.014,6454.115,-91.498,-69.183,3.046,-0.034,6.161,26.0,Low Income
Togo,TGO,2011,2048.815,Africa,3.01,8.774,5.545,-0.5,1.085,1989.516,1943.076,1994.723,2.981,5.442,2.712,15.182,2.976,265.449,76.399,0.377,-9.056,False,False,growth,False,6,23939.923,6418.481,-91.442,-68.079,2.571,0.439,6.604,28.0,Low Income
Togo,TGO,2012,2121.429,Africa,3.544,9.874,13.854,1.785,2.629,2053.065,1994.705,1998.443,3.33,6.353,6.154,36.579,0.938,35.637,94.157,2.803,-11.213,False,False,growth,False,7,24092.886,6761.483,-91.195,-68.625,2.044,1.501,7.075,30.0,Low Income
Togo,TGO,2013,2188.07,Africa,3.141,10.011,16.167,0.895,3.043,2119.438,2055.609,2000.385,3.238,6.444,9.382,56.267,0.371,12.18,102.408,8.188,-11.759,False,False,growth,False,8,24184.98,6682.754,-90.953,-67.258,1.543,1.598,7.512,31.373,Low Income
Togo,TGO,2014,2253.485,Africa,2.99,9.99,16.714,7.667,3.139,2187.661,2120.15,2016.432,3.009,6.289,11.756,62.723,0.234,7.454,105.705,13.358,-11.739,False,False,stable,False,9,24398.764,6698.214,-90.764,-66.357,1.854,1.136,7.981,31.373,Low Income
Togo,TGO,2015,2317.548,Africa,2.843,9.245,16.521,19.168,3.105,2253.034,2185.87,2053.709,2.863,6.024,12.847,65.13,0.267,8.6,105.892,11.585,-11.596,False,False,stable,False,10,24529.067,6667.517,-90.552,-65.241,1.521,1.322,7.981,31.373,Low Income
Togo,TGO,2016,2355.268,Africa,1.628,7.641,14.958,21.332,2.827,2308.767,2247.16,2095.118,2.014,4.811,12.417,63.505,0.721,25.479,94.844,3.919,-9.928,False,False,stable,False,11,24834.897,6691.153,-90.516,-64.8,1.784,-0.157,7.981,31.373,Low Income
Togo,TGO,2017,2389.212,Africa,1.441,6.023,12.623,28.226,2.406,2354.01,2300.717,2147.711,1.495,3.846,11.245,57.424,0.808,33.531,80.639,2.979,-8.419,False,False,stable,False,12,25301.11,6803.861,-90.557,-64.884,2.099,-0.657,7.981,31.373,Low Income
Togo,TGO,2018,2442.647,Africa,2.236,5.398,11.635,29.683,2.226,2395.709,2351.632,2203.621,1.959,3.87,10.847,52.236,0.696,31.245,71.596,3.196,-7.744,False,False,stable,False,13,25773.885,6866.433,-90.523,-64.426,1.983,0.254,7.512,29.412,Low Income
Togo,TGO,2019,2501.031,Africa,2.39,6.189,10.985,29.535,2.106,2444.297,2401.141,2260.646,2.321,4.16,10.633,50.212,0.573,27.168,72.345,3.674,-7.336,False,False,stable,False,14,26131.821,6884.267,-90.429,-63.67,1.808,0.582,7.512,29.412,Low Income
Togo,TGO,2020,2490.053,Africa,-0.439,4.221,7.443,25.194,1.446,2477.91,2435.642,2310.756,0.49,2.234,7.759,42.005,1.129,77.819,63.05,1.284,-5.828,False,False,stable,False,15,24296.883,6341.948,-89.752,-60.737,-5.789,5.35,7.042,27.451,Low Income
Togo,TGO,2021,2577.202,Africa,3.5,5.509,9.423,25.79,1.817,2522.762,2480.029,2363.595,2.158,3.918,9.037,39.444,1.463,80.155,70.052,1.247,-7.294,False,True,recovery,False,16,25822.605,6522.318,-90.02,-60.486,4.844,-1.344,8.451,29.412,Low Income
Togo,TGO,2022,2662.259,Africa,3.3,6.446,11.428,25.494,2.188,2576.505,2534.638,2417.678,3.328,5.035,10.116,49.498,1.573,71.595,86.137,1.396,-8.249,False,False,growth,False,17,26398.355,6619.55,-89.915,-59.782,3.104,0.196,8.962,31.373,Low Income
Togo,TGO,2023,2767.517,Africa,3.954,11.143,13.3,26.482,2.529,2668.993,2599.612,2475.622,3.691,6.459,11.791,59.792,1.76,69.275,116.555,1.443,-10.026,False,False,growth,False,18,26897.137,6735.96,-89.711,-58.914,2.098,1.856,9.709,33.333,Low Income
Tonga,TON,1990,4487.819,Oceania,,,,,,4487.819,4487.819,4487.819,0.0,0.0,0.0,,,,,,,False,False,stable,False,0,16421.927,11479.79,-72.672,-60.907,,,32.161,61.538,Lower Middle Income
Tonga,TON,1991,4766.388,Oceania,6.207,,,,,4627.104,4627.104,4627.104,3.01,3.01,3.01,,,,196.978,,,False,False,growth,False,0,16105.559,10841.528,-70.405,-56.036,-1.126,7.334,35.5,61.538,Lower Middle Income
Tonga,TON,1992,4772.331,Oceania,0.125,,,,,4675.513,4675.513,4675.513,2.071,2.071,2.071,93.847,4.301,135.852,162.574,0.736,,False,False,stable,False,0,16042.165,10501.127,-70.251,-54.554,-0.726,0.851,35.5,61.538,Lower Middle Income
Tonga,TON,1993,4946.717,Oceania,3.654,10.225,,,,4828.479,4743.314,4743.314,2.449,4.288,4.288,58.105,3.054,91.757,189.758,1.089,,False,False,growth,False,0,16063.7,10347.303,-69.206,-52.193,-0.146,3.8,37.0,61.538,Lower Middle Income
Tonga,TON,1994,5188.44,Oceania,4.887,8.855,,,,4969.163,4832.339,4832.339,4.413,7.369,7.369,78.413,2.613,70.267,258.135,1.423,-13.503,False,False,growth,False,0,16231.993,10625.07,-68.036,-51.168,0.284,4.602,38.806,61.538,Lower Middle Income
Tonga,TON,1995,5508.339,Oceania,6.166,15.422,22.74,,4.183,5214.499,5036.443,4945.006,5.635,9.37,11.392,146.565,2.513,59.736,314.851,1.673,-13.47,False,False,growth,False,0,16509.588,10830.54,-66.636,-49.141,2.393,3.772,39.109,61.538,Lower Middle Income
Tonga,TON,1996,5510.708,Oceania,0.043,11.401,15.616,,2.945,5402.496,5185.307,5025.82,2.003,6.275,9.648,176.484,2.785,93.607,330.802,1.068,-13.399,False,False,stable,False,0,16825.344,10913.298,-67.248,-49.505,2.884,-2.841,38.119,61.538,Lower Middle Income
Tonga,TON,1997,5455.905,Oceania,-0.994,5.155,14.324,,2.713,5491.651,5322.022,5079.581,-0.651,2.516,7.409,142.789,3.098,112.626,248.465,0.888,-10.234,False,False,stable,False,0,17646.345,10867.597,-69.082,-49.797,3.924,-4.919,36.765,61.538,Lower Middle Income
